Feature,Data_Type,Category,Sub_Category,TCGA-23-1021,TCGA-23-1022,TCGA-23-1023,TCGA-23-1024,TCGA-23-1026,TCGA-23-1027,TCGA-23-1028,TCGA-23-1029,TCGA-23-1030,TCGA-23-1031,TCGA-23-1032,TCGA-23-1107,TCGA-23-1109,TCGA-23-1110,TCGA-23-1111,TCGA-23-1113,TCGA-23-1114,TCGA-23-1116,TCGA-23-1117,TCGA-23-1118,TCGA-23-1119,TCGA-23-1120,TCGA-23-1121,TCGA-23-1122,TCGA-23-1123,TCGA-23-1809,TCGA-23-2072,TCGA-23-2077,TCGA-23-2078,TCGA-23-2079,TCGA-23-2081,TCGA-23-2084,TCGA-23-2641,TCGA-23-2643,TCGA-23-2645,TCGA-23-2647,TCGA-23-2649,TCGA-25-1312,TCGA-25-1313,TCGA-25-1314,TCGA-25-1315,TCGA-25-1316,TCGA-25-1317,TCGA-25-1318,TCGA-25-1319,TCGA-25-1320,TCGA-25-1321,TCGA-25-1322,TCGA-25-1323,TCGA-25-1324,TCGA-25-1325,TCGA-25-1326,TCGA-25-1328,TCGA-25-1329,TCGA-25-1623,TCGA-25-1625,TCGA-25-1626,TCGA-25-1627,TCGA-25-1630,TCGA-25-1631,TCGA-25-1632,TCGA-25-1634,TCGA-25-1635,TCGA-25-1870,TCGA-25-1871,TCGA-25-1877,TCGA-25-1878,TCGA-25-2042,TCGA-25-2390,TCGA-25-2391,TCGA-25-2392,TCGA-25-2393,TCGA-25-2396,TCGA-25-2397,TCGA-25-2399,TCGA-25-2400,TCGA-25-2401,TCGA-25-2404,TCGA-25-2408,TCGA-25-2409,TCGA-3P-A9WA,TCGA-42-2582,TCGA-42-2587,TCGA-42-2588,TCGA-42-2589,TCGA-42-2590,TCGA-42-2591,TCGA-42-2593,TCGA-57-1582,TCGA-57-1583,TCGA-57-1585,TCGA-57-1586,TCGA-57-1992,TCGA-57-1993,TCGA-57-1994,TCGA-59-A5PD,TCGA-5X-AA5U,TCGA-OY-A56P,TCGA-OY-A56Q,TCGA-WR-A838
minimum_NH_F35,num,Nuclear,Nuclear,0.104115019,0.145902447,0.083060284,0.144560391,0.177128486,0.114057168,0.161507082,0.107601416,0.152698338,0.132796057,0.175602209,0.105132081,0.070394879,0.091879375,0.121508469,0.146298652,0.084984197,0.094464805,0.087115741,0.189907725,0.085438587,0.12039909,0.137989466,0.079895516,0.118900284,0.131462802,0.14753852,0.085393755,0.099127166,0.163065247,0.087256318,0.118566859,0.156687439,0.158440564,0.104426286,0.128776882,0.113543169,0.06415179,0.237558389,0.203444748,0.103297628,0.14585524,0.101779552,0.169383192,0.068039569,0.16362653,0.210469845,0.121875872,0.130441588,0.061275399,0.169759333,0.202555952,0.136773183,0.096517682,0.093037203,0.093248389,0.127716827,0.093284676,0.164168499,0.174070842,0.145087265,0.128505457,0.107211566,0.097937614,0.143773945,0.076424517,0.137721674,0.087483693,0.063077256,0.07073433,0.088741358,0.128126342,0.115353987,0.114131994,0.10694512,0.114439831,0.092166927,0.096386127,0.117082593,0.12703083,0.102718922,0.035458621,0.041371003,0.051040734,0.060515896,0.046337619,0.050502949,0.029477844,0.171807882,0.26618471,0.239510952,0.261002019,0.254336629,0.248715155,0.051455806,0.121993043,0.119081549,0.084538923,0.136396626,0.076574124
1thPercentile_NH_F35,num,Nuclear,Nuclear,0.326389826,0.325862292,0.275529615,0.297772626,0.320034552,0.317927151,0.322941532,0.290416073,0.320219647,0.281371363,0.358954203,0.23000369,0.246305079,0.238418443,0.267460717,0.28729711,0.218212239,0.258509681,0.187297898,0.21449308,0.260957837,0.369598079,0.231166001,0.347183806,0.373018462,0.249279812,0.296475537,0.192964391,0.291383733,0.38407379,0.228422987,0.260257736,0.35184977,0.301444249,0.279567343,0.314891615,0.313050654,0.155379286,0.346487154,0.427067084,0.366056159,0.378545696,0.390489292,0.359935666,0.141830494,0.33557509,0.398245758,0.326560439,0.342626134,0.320753552,0.353844666,0.353585099,0.266480789,0.211847587,0.215020478,0.215567836,0.241100436,0.283285395,0.332835864,0.367159114,0.37512188,0.322827495,0.308819735,0.237224357,0.25638872,0.166017915,0.3058665,0.309185557,0.147892697,0.22793054,0.176323961,0.245572036,0.260158192,0.230505704,0.308996571,0.28213042,0.226818707,0.20990381,0.226479063,0.345210216,0.313754048,0.101805728,0.09121134,0.096165901,0.151151475,0.124678918,0.11579878,0.078307415,0.351419271,0.370611869,0.390494345,0.424335584,0.416574545,0.384626199,0.10145661,0.307347826,0.274407713,0.206738402,0.29658901,0.195671944
5thPercentile_NH_F35,num,Nuclear,Nuclear,0.417887037,0.440279095,0.380083541,0.390363859,0.388815089,0.39298423,0.430585801,0.383753057,0.417266989,0.381146412,0.469156018,0.33185965,0.3424556,0.34689366,0.394281456,0.389615492,0.32579425,0.364188181,0.313549334,0.294084496,0.373225304,0.457923192,0.325017594,0.459443196,0.466607679,0.324355468,0.407170915,0.258942623,0.394874655,0.454547548,0.325224753,0.363765633,0.443821276,0.379636224,0.3903516,0.42882542,0.395893726,0.205811971,0.439557652,0.492172142,0.451617991,0.480710816,0.488059815,0.451833154,0.204683371,0.433246034,0.482278248,0.405686426,0.439885745,0.431814272,0.432163304,0.435973202,0.367631315,0.282175672,0.303049904,0.318130037,0.319746984,0.41241736,0.423937613,0.418204675,0.46620961,0.430067665,0.421911032,0.355749189,0.351429547,0.237887932,0.382614173,0.415622062,0.218684121,0.30225974,0.249600129,0.362394589,0.363856615,0.31899654,0.41717993,0.407411327,0.32662065,0.31265194,0.297476923,0.438214562,0.464629667,0.145323346,0.126351257,0.132505415,0.226485542,0.176489722,0.164388845,0.108854357,0.426007483,0.447118081,0.453798203,0.497033736,0.479188327,0.450379626,0.140143399,0.390980091,0.348986518,0.308832758,0.376058544,0.27579116
10thPercentile_NH_F35,num,Nuclear,Nuclear,0.463661498,0.496900716,0.435885137,0.441314106,0.42823938,0.433009858,0.487474001,0.430387198,0.471568793,0.434742417,0.518490762,0.392676435,0.401896897,0.409326472,0.451472007,0.443205416,0.388718721,0.42402637,0.387716389,0.364796165,0.440079436,0.502900234,0.392361276,0.51293032,0.512728798,0.367787726,0.466322678,0.304900304,0.450124477,0.500512553,0.381112361,0.410972285,0.49553261,0.422512323,0.448962819,0.481015545,0.438852854,0.235447188,0.475061843,0.532264898,0.500695737,0.528241042,0.542821141,0.509888219,0.245170559,0.481467571,0.531617456,0.443531194,0.487001655,0.491477165,0.472973576,0.479725939,0.428932032,0.330293987,0.368982147,0.385250051,0.368752945,0.471833147,0.471786056,0.460655879,0.510513651,0.478867703,0.479522291,0.418336516,0.40682085,0.289285697,0.422131538,0.462212318,0.268682987,0.338816324,0.297865474,0.457474935,0.420877649,0.390114277,0.468099925,0.467700495,0.397782421,0.389838217,0.340777511,0.489596202,0.520906153,0.173159388,0.151808757,0.159083822,0.280062138,0.215956297,0.198557585,0.128674286,0.467588688,0.491944829,0.491865261,0.538582563,0.516574855,0.489850576,0.164814141,0.432634463,0.393927249,0.371042393,0.408136785,0.330434138
25thPercentile_NH_F35,num,Nuclear,Nuclear,0.541004579,0.586098788,0.526690147,0.525990183,0.502211972,0.498150689,0.573774219,0.50816155,0.559689291,0.517331038,0.594136756,0.487331306,0.514713021,0.509795105,0.532586731,0.533961381,0.490528125,0.519242394,0.489885987,0.456266861,0.542932814,0.584353243,0.491162654,0.598404524,0.593985158,0.445455861,0.575180147,0.391295168,0.533649335,0.585148934,0.471827634,0.486949129,0.580279364,0.490887671,0.543392545,0.561985837,0.517345267,0.295822835,0.553876349,0.605607231,0.578775272,0.607819379,0.637047276,0.612257438,0.320526405,0.566795557,0.618518503,0.515944198,0.579751482,0.581081394,0.547985906,0.562923562,0.524517113,0.434398984,0.483053165,0.503753351,0.460724231,0.560949126,0.554448724,0.53899497,0.586656174,0.571868671,0.573313506,0.51973618,0.50010706,0.404773136,0.499305541,0.542809392,0.361372489,0.399851052,0.394205464,0.576543676,0.511413997,0.509540269,0.549320196,0.568886278,0.51928247,0.52846775,0.427454693,0.579625941,0.605595477,0.23244165,0.203331278,0.213374878,0.372517921,0.295943663,0.271710217,0.173933249,0.536962079,0.572289009,0.565810822,0.615028264,0.589968741,0.567129116,0.215731023,0.499781165,0.47136384,0.457256509,0.461738734,0.424980846
median_NH_F35,num,Nuclear,Nuclear,0.636799237,0.686294219,0.632990893,0.623407645,0.59844247,0.583702103,0.67238168,0.598282554,0.663881835,0.616169204,0.685650352,0.593719535,0.648715623,0.613110702,0.621232335,0.637423403,0.597414511,0.616665157,0.582666935,0.570963661,0.649481832,0.682808957,0.604504105,0.692990287,0.69009584,0.546050735,0.696655423,0.493474367,0.632365326,0.694086879,0.579258645,0.573843717,0.681393651,0.577398428,0.642447872,0.656861989,0.61025377,0.374730021,0.663280843,0.694931679,0.683188327,0.703126817,0.753922322,0.740825235,0.40795246,0.668193156,0.722859629,0.607051707,0.690857264,0.686635785,0.641235735,0.672830447,0.630314722,0.564276445,0.608685704,0.616014781,0.574846194,0.658611791,0.664854643,0.636042543,0.679678553,0.682632588,0.682434805,0.631283652,0.602921086,0.562100334,0.597102091,0.640117421,0.494428373,0.475697724,0.50878792,0.691026095,0.611143395,0.615518871,0.646753349,0.66981878,0.628958327,0.650543153,0.544713972,0.691299724,0.69625616,0.314590845,0.272668713,0.285193643,0.470616922,0.394016638,0.364249324,0.241538918,0.624965117,0.679213328,0.660115378,0.715316015,0.689349216,0.661699504,0.284867569,0.579226599,0.572113081,0.550226203,0.531668285,0.537625627
mean_NH_F35,num,Nuclear,Nuclear,0.655413326,0.69482332,0.644759993,0.638501434,0.618809831,0.603995682,0.684584674,0.613270337,0.675059754,0.629812394,0.701762718,0.604518557,0.661362747,0.622629597,0.631684765,0.652829084,0.605560267,0.628976614,0.583963263,0.575447154,0.657402588,0.698673761,0.615916935,0.706684798,0.707465089,0.566907985,0.707498921,0.508321426,0.643294494,0.713398256,0.595032423,0.588888757,0.698968426,0.598391967,0.653033589,0.669529828,0.633261466,0.400630369,0.683379366,0.716574931,0.699585498,0.720478181,0.76980264,0.754699179,0.425171649,0.68636837,0.747352148,0.628396568,0.71108466,0.701432244,0.662541526,0.691880804,0.637143627,0.572512748,0.616803145,0.615725935,0.590974489,0.670939736,0.691617718,0.657995568,0.696603499,0.699462316,0.695440904,0.645755079,0.615819073,0.5620172,0.623929147,0.656693265,0.508200015,0.49430173,0.522499536,0.6963938,0.620411831,0.616816087,0.666279796,0.679332394,0.631517968,0.648826992,0.561614652,0.704623535,0.709016473,0.331211227,0.286375531,0.301622204,0.472209211,0.400723844,0.375823242,0.261419359,0.646204281,0.702711261,0.686408924,0.742136493,0.715888372,0.687778801,0.301998038,0.589082503,0.592583327,0.56512377,0.551868018,0.550350648
75thPercentile_NH_F35,num,Nuclear,Nuclear,0.747075802,0.792369153,0.747489544,0.733384952,0.711335524,0.687017608,0.782922839,0.700197885,0.774912336,0.72413959,0.792148794,0.707128895,0.791008638,0.723925346,0.715834411,0.755422069,0.707958149,0.724982991,0.675082688,0.695687413,0.761140737,0.794530204,0.725653371,0.80094949,0.801619702,0.666218181,0.825473138,0.60717504,0.738629563,0.820579134,0.703456572,0.672176581,0.796850809,0.681297645,0.749600882,0.759872921,0.724593615,0.478226991,0.780380646,0.800256026,0.798310133,0.811985927,0.880996249,0.874020915,0.508241375,0.78416544,0.854690594,0.716022406,0.817727177,0.801930811,0.756517354,0.791711219,0.738001856,0.694734197,0.734536252,0.724935826,0.699918084,0.763153684,0.800758343,0.752984139,0.786440611,0.806338913,0.800210126,0.756935135,0.71621789,0.699850648,0.72422103,0.754604394,0.636380679,0.569617244,0.631324243,0.810540045,0.717876024,0.721256895,0.763941392,0.780386079,0.740326119,0.765453168,0.676312254,0.807977827,0.801174185,0.410720516,0.351221754,0.370232065,0.565052258,0.490910032,0.464460737,0.327743245,0.729845099,0.804676085,0.777894483,0.839926045,0.813419675,0.779238108,0.367250416,0.664838573,0.689703995,0.655612904,0.618024239,0.659544575
90thPercentile_NH_F35,num,Nuclear,Nuclear,0.868416007,0.901957621,0.868755329,0.850675232,0.836257552,0.804829861,0.899831134,0.815200415,0.889491664,0.840037765,0.907078898,0.823965616,0.933063387,0.842260729,0.8253228,0.877718574,0.825545527,0.842014758,0.775472272,0.811480545,0.879311248,0.912936294,0.854419081,0.918560605,0.924370022,0.789688497,0.956373541,0.723680854,0.850039307,0.95051298,0.828166997,0.785079847,0.928024565,0.799872064,0.866037659,0.873114965,0.851115523,0.598212327,0.909053802,0.923661197,0.925372335,0.934921169,1.014455822,1.01912236,0.624442619,0.913916909,0.989134568,0.839937095,0.955205906,0.930966766,0.879807335,0.930805322,0.857625508,0.817282116,0.863245527,0.830924964,0.828254806,0.881528207,0.948975338,0.876317601,0.904075542,0.938580459,0.925784531,0.88531466,0.833955765,0.82222992,0.85649958,0.869018711,0.765701136,0.674647096,0.758266388,0.937356556,0.827242715,0.828229086,0.891305329,0.89745787,0.853510441,0.88105763,0.805582946,0.930211194,0.914078701,0.507029486,0.435709986,0.458392883,0.659012248,0.58807267,0.563983753,0.417259325,0.848435994,0.945705845,0.91766661,0.980562871,0.946460269,0.920687055,0.45833259,0.756955636,0.819863717,0.773158311,0.718755265,0.779722255
95thPercentile_NH_F35,num,Nuclear,Nuclear,0.959436375,0.979812696,0.949408307,0.936141277,0.924396588,0.886160533,0.978322196,0.893187544,0.971517415,0.922628291,0.988940792,0.912689727,1.02416507,0.923583794,0.903436588,0.969632049,0.915284446,0.927483874,0.850126266,0.865213209,0.965477186,0.995369667,0.93946377,0.99590554,1.007767028,0.878664999,1.048908287,0.804809146,0.928771417,1.040172042,0.914608161,0.867602483,1.012693008,0.889369973,0.952891337,0.952606919,0.953502157,0.686959482,1.003116384,1.007531526,1.00753718,1.023417843,1.113513801,1.11899585,0.705312276,1.007752359,1.090346369,0.918218344,1.056770746,1.024218563,0.958228846,1.026461497,0.934938158,0.896612851,0.956598328,0.908190908,0.913597321,0.977586931,1.052838361,0.975003529,0.98874154,1.030413675,1.017277724,0.980326057,0.916991872,0.904261422,0.95241139,0.950287691,0.842652762,0.746086069,0.843786428,1.032294629,0.90280531,0.904963066,0.975848238,0.980715252,0.932709938,0.965649838,0.887477703,1.023806288,1.001444943,0.573966033,0.490973088,0.524042716,0.722508529,0.654624561,0.62864561,0.478761068,0.934268592,1.042539372,1.010223745,1.073072937,1.04489399,1.014658305,0.521814688,0.825322643,0.906273497,0.87077564,0.801104515,0.863188546
99thPercentile_NH_F35,num,Nuclear,Nuclear,1.144559612,1.146118103,1.129850807,1.131106594,1.101191439,1.072983601,1.160395855,1.079895254,1.154852264,1.115952702,1.195881051,1.110055692,1.222861735,1.116172696,1.111293699,1.160087119,1.109702786,1.13018606,1.026523337,1.001822816,1.155646476,1.185672497,1.133969375,1.189791559,1.206125303,1.07184222,1.236379508,0.983536139,1.11455556,1.219284796,1.090531308,1.060873119,1.21044824,1.099447856,1.131718757,1.165073767,1.144317942,0.872720587,1.219124605,1.247318995,1.202194707,1.22735876,1.331418498,1.373061773,0.895402953,1.212104967,1.312744347,1.123379119,1.277660477,1.233080612,1.15902452,1.213093867,1.08782329,1.080051691,1.171195414,1.079709057,1.116034238,1.201423403,1.264509756,1.185190941,1.183287325,1.246614431,1.213092901,1.209731437,1.116487942,1.092831889,1.157125507,1.151031475,1.011679029,0.918763675,1.029807145,1.235989672,1.077674963,1.069050884,1.173781746,1.163093467,1.121430932,1.189953809,1.061568128,1.246467166,1.189094313,0.711203261,0.63522393,0.677434278,0.867224405,0.79325639,0.769209268,0.62591295,1.155563279,1.253599494,1.214031258,1.289517971,1.261528338,1.219852159,0.669015644,0.972206234,1.095239454,1.076781216,0.997705979,1.059794617
maximum_NH_F35,num,Nuclear,Nuclear,1.785485089,1.662461353,1.757995065,1.584968333,1.720921449,1.581074029,1.670495735,1.681503537,1.91624796,2.095245951,2.39153173,1.881971211,1.813890894,2.179488739,1.697879831,1.806961822,1.685732962,2.013632096,1.717085731,1.074146495,1.860360251,1.947717152,1.494453437,2.420888584,1.949983435,1.9357913,1.728480697,1.566087818,1.640479561,1.966850049,1.804207496,1.90657481,2.001901783,1.914514492,1.88444268,1.745840968,2.009849563,1.326699277,1.665379105,2.048298392,2.275480251,2.127279132,1.858498423,1.773062813,1.539996583,2.023140128,1.753966551,1.725571971,1.957892597,2.075694977,1.822272239,1.637859443,1.32925638,1.693255572,1.737222894,1.703322528,2.641520585,1.820130234,2.010733746,1.491684136,1.987991847,2.00463112,2.07087148,1.947307237,1.630962908,1.666013828,1.645135448,1.927915612,1.773282276,1.601133037,1.60560157,1.809926702,1.760658795,1.580340235,1.929952685,1.764389867,2.322950039,1.930217065,1.526264034,1.972323465,1.719675578,1.341330977,1.162201032,1.316018388,1.613335985,1.352549757,1.215422104,1.098711568,1.8651191,1.937884231,1.868302176,1.913042773,2.345124023,1.936328677,1.307328865,1.476810688,1.668345125,1.734723137,1.874174217,1.780142337
entropy_NH_F35,num,Nuclear,Nuclear,5.272988912,5.544762052,5.491938344,5.329844014,5.367127386,5.279957191,5.263080012,5.108309117,5.538010008,5.317549027,5.415011922,5.343730167,5.612926531,5.530017153,5.342121438,5.456225897,5.39231427,5.28775083,5.53426104,3.167133332,5.45939576,5.483351271,4.300651689,5.460605555,5.510367978,5.14880436,5.503740508,5.287039645,5.490488256,5.409416594,5.33390925,5.338293884,5.411875329,5.163744389,5.316341546,5.269685977,5.23026574,5.130030551,3.945407894,5.088117342,5.225997383,5.556994952,5.233289346,4.430152622,5.089164135,5.210514092,4.970228257,4.901878222,5.000094994,5.336489195,5.19971419,4.697034612,4.592169763,5.404544462,5.120434844,5.411183616,5.297436341,5.225101868,4.906862637,3.930086553,5.425245498,5.020822682,5.3904949,5.166666818,5.361141157,5.159340732,5.047286054,5.162830624,4.379209832,5.191983077,5.199255654,5.010725636,5.354495384,5.375583478,5.177170903,5.253216241,5.430697972,5.324054134,4.747517889,5.097709298,5.476346163,5.348315023,5.25283635,5.180623322,5.511184368,5.330246222,5.290551251,5.341945168,5.273221872,5.058598245,4.876534036,5.053253911,5.25317252,4.891103448,5.224437517,5.465714506,5.305938246,5.2466978,5.434625912,5.403831366
minimum_NH_F36,num,Nuclear,Nuclear,0.007692094,0.007224968,0.005780157,0.006053405,0.007316695,0.006381517,0.008041439,0.007385461,0.006562477,0.006423357,0.00736148,0.007296742,0.006328705,0.00759548,0.005402482,0.006248063,0.00685963,0.007694305,0.005462015,0.007561695,0.007479596,0.006825238,0.007405598,0.007112085,0.007198428,0.005663965,0.006667709,0.006438259,0.00738818,0.00689735,0.006360466,0.007890395,0.006042758,0.00614079,0.006498135,0.006562459,0.0066788,0.003101812,0.011878781,0.008653054,0.006270412,0.006721519,0.007689275,0.00852607,0.003814237,0.006468071,0.007608229,0.006410703,0.00706169,0.006505935,0.007033938,0.007125577,0.006219174,0.005634726,0.006939601,0.006623257,0.006383708,0.00740841,0.006699079,0.012715358,0.007241479,0.007010815,0.005095371,0.006207041,0.004982679,0.006902509,0.007067029,0.00776886,0.006961158,0.003983622,0.004321327,0.006080663,0.00750118,0.006949497,0.005537055,0.006615059,0.004683045,0.00608282,0.005052962,0.008049273,0.006450382,0.002909839,0.003800936,0.003270339,0.003852845,0.003151768,0.0035093,0.003563401,0.009190058,0.008928968,0.00933458,0.006846058,0.007718832,0.010248321,0.00365959,0.006205732,0.005547525,0.006032456,0.006333705,0.005455039
1thPercentile_NH_F36,num,Nuclear,Nuclear,0.013127886,0.012377211,0.011169935,0.010553588,0.011312688,0.011079583,0.011831821,0.012929905,0.012348086,0.013237453,0.013023403,0.011913987,0.012325399,0.012805006,0.01293368,0.011597998,0.01138401,0.012046214,0.012431166,0.008692974,0.012127187,0.011881821,0.01100146,0.012675606,0.012814663,0.01155759,0.011067626,0.010406782,0.012188663,0.01242396,0.010394606,0.012242121,0.011863484,0.01172965,0.012035239,0.013632793,0.011808586,0.0058391,0.015440558,0.015521468,0.012424072,0.012676974,0.011226828,0.013941256,0.006336,0.011601808,0.012661779,0.010314213,0.010872965,0.011889455,0.012875847,0.012469194,0.00884732,0.010289223,0.010804249,0.010737042,0.010309263,0.012618352,0.011477842,0.015133878,0.013082143,0.012261313,0.011237016,0.012071833,0.010280157,0.010656332,0.010993183,0.012424153,0.009356513,0.008332241,0.008466681,0.010996053,0.012009265,0.010296301,0.010593112,0.011496823,0.010430763,0.010791389,0.008694833,0.012953883,0.012481297,0.005632847,0.006359193,0.006161695,0.007225032,0.006205286,0.005940617,0.005793486,0.013966905,0.014596987,0.013868747,0.013589043,0.013926235,0.014630102,0.006040735,0.011073889,0.009606856,0.012413586,0.0137431,0.011837239
5thPercentile_NH_F36,num,Nuclear,Nuclear,0.017088215,0.015883035,0.013784663,0.013731107,0.014352422,0.014698607,0.015493153,0.017385206,0.015657629,0.016856008,0.017743154,0.015243416,0.015246137,0.016363901,0.017200953,0.014766548,0.014233954,0.015484868,0.016618083,0.010501156,0.015692337,0.014960046,0.014069385,0.016329602,0.016662172,0.015209676,0.01422118,0.013409704,0.015707639,0.016058557,0.012795623,0.016185879,0.01538527,0.01550946,0.015484769,0.018795491,0.01529629,0.007525338,0.019424024,0.023455277,0.016642295,0.016790832,0.014299029,0.019462072,0.008482603,0.016509906,0.018213032,0.014149034,0.014573633,0.015953702,0.017498938,0.017610868,0.011704989,0.012565516,0.013687717,0.013557197,0.013290837,0.01763915,0.015315035,0.020842063,0.01741434,0.016361597,0.014692949,0.015417563,0.013574579,0.013507213,0.014390058,0.016589179,0.011530106,0.012217832,0.010868266,0.014059255,0.015657569,0.013224667,0.013914965,0.015167014,0.013605512,0.014156109,0.010729144,0.017636716,0.016500033,0.007473897,0.008231215,0.008139942,0.009591217,0.008299522,0.007744262,0.007377118,0.01808403,0.018774297,0.018651934,0.017129679,0.018110575,0.019006701,0.00764094,0.014526984,0.012209662,0.017011412,0.01937919,0.015065937
10thPercentile_NH_F36,num,Nuclear,Nuclear,0.020105066,0.018192248,0.015550227,0.01585943,0.016688315,0.017356905,0.01782414,0.020636379,0.018053108,0.019570284,0.021061306,0.017454521,0.017000957,0.018988205,0.020509374,0.017156396,0.016285923,0.018152829,0.019486369,0.011958944,0.018064647,0.017202993,0.016046551,0.019135298,0.019388187,0.018222063,0.016120317,0.015441915,0.017959788,0.018521207,0.014464477,0.019050166,0.017761928,0.018734412,0.01795993,0.022466255,0.017989463,0.008651941,0.023275373,0.028516027,0.020138792,0.019750004,0.016423465,0.022507075,0.009970763,0.020050392,0.021559124,0.017029783,0.017642643,0.019089327,0.02121407,0.021030516,0.013519073,0.014089438,0.015649106,0.015528097,0.015083749,0.021367769,0.018450494,0.024514576,0.020911633,0.019208576,0.017125281,0.018103688,0.015964588,0.01538112,0.01702439,0.019634242,0.013184341,0.015381859,0.012427742,0.016205378,0.01830884,0.015340325,0.016475836,0.017707634,0.01568471,0.016501027,0.012074191,0.020910088,0.019373348,0.008614225,0.009457354,0.009419213,0.01140264,0.009620755,0.009000221,0.008413788,0.02104136,0.021558617,0.022048851,0.019399261,0.021000289,0.021940833,0.008678227,0.016987613,0.013958259,0.020273357,0.02350951,0.017081608
25thPercentile_NH_F36,num,Nuclear,Nuclear,0.026656329,0.0230677,0.019359102,0.020330408,0.02181804,0.023171129,0.022771955,0.028542169,0.023090939,0.026105184,0.028151227,0.022723852,0.020557129,0.024588988,0.027340412,0.022370702,0.020857403,0.024268901,0.025140352,0.014486324,0.023250813,0.022027551,0.020706375,0.025123346,0.025350944,0.025366407,0.020097012,0.019514983,0.022850405,0.024276143,0.017791124,0.025823255,0.02306814,0.02635589,0.023801749,0.031517066,0.024315828,0.011217417,0.031875325,0.039312864,0.027306591,0.026071167,0.021186408,0.03022382,0.01397028,0.028005991,0.029598752,0.023889215,0.024994562,0.025928127,0.030040962,0.029248232,0.017422042,0.017367755,0.020178801,0.019777423,0.019040785,0.029625487,0.025672915,0.033104325,0.028071799,0.026222656,0.022861554,0.02395071,0.021038389,0.019181013,0.023276563,0.027433457,0.016552069,0.02179582,0.015840933,0.021806648,0.024530491,0.020335121,0.022369262,0.023030114,0.021207244,0.021823404,0.014559181,0.02903409,0.025616143,0.011068277,0.012009027,0.01227757,0.015565101,0.012465356,0.01161643,0.010538054,0.027541739,0.028213963,0.030285929,0.024883432,0.027380477,0.028185103,0.01075234,0.022418981,0.017989776,0.027636448,0.03201403,0.021159737
median_NH_F36,num,Nuclear,Nuclear,0.037435645,0.029802509,0.025103984,0.027537585,0.029504276,0.0326751,0.030534849,0.039630497,0.030715989,0.036237877,0.038318597,0.03183896,0.025537724,0.033636261,0.037823791,0.03038987,0.028277224,0.034641199,0.033468851,0.0187412,0.031590423,0.029452423,0.027833138,0.034468128,0.034084681,0.036598942,0.026040629,0.025742423,0.030003138,0.032404361,0.022962072,0.036354199,0.030671418,0.037940532,0.033844008,0.044704007,0.03472257,0.01558453,0.044629716,0.053327129,0.037582715,0.034709006,0.028585349,0.0419124,0.021489069,0.039551116,0.041435642,0.03299541,0.036662245,0.038760807,0.044647045,0.042706937,0.022949478,0.022208294,0.027998465,0.025951453,0.025278718,0.043217322,0.036514646,0.044656801,0.038171333,0.037362769,0.035223369,0.033707637,0.029753585,0.024613087,0.035420308,0.038836646,0.020832007,0.029615041,0.022016409,0.031394099,0.035898781,0.029885971,0.032935897,0.032142458,0.032700967,0.031081195,0.018019379,0.042164953,0.03495536,0.014761107,0.01572993,0.01682031,0.022498925,0.017070435,0.015808675,0.013582179,0.037596455,0.039172142,0.042014626,0.033819397,0.036799639,0.037590883,0.013751753,0.030396344,0.024474472,0.038883943,0.044224566,0.027385824
mean_NH_F36,num,Nuclear,Nuclear,0.039964843,0.031631676,0.027398151,0.030858511,0.031476349,0.035586722,0.032656405,0.042364823,0.032836182,0.038988523,0.040735269,0.035106924,0.026929721,0.03648055,0.040116526,0.03263663,0.032096615,0.038528902,0.035957186,0.020204785,0.035012948,0.031283183,0.030428515,0.037977257,0.036409082,0.039541785,0.028097061,0.02910134,0.031944487,0.034491599,0.025094048,0.038819385,0.032847911,0.040612064,0.038026282,0.047402461,0.038755819,0.017618981,0.046702667,0.055121575,0.039421342,0.036670166,0.031564572,0.045023068,0.025172006,0.041882384,0.04520545,0.034611791,0.041779203,0.044078104,0.047480779,0.045058032,0.024736103,0.026031022,0.033767624,0.027848893,0.02985645,0.046610694,0.039715295,0.046873637,0.040436327,0.041227467,0.039466561,0.036871436,0.033147192,0.027004129,0.04020562,0.041081538,0.022390392,0.030908564,0.025464365,0.034406407,0.039035195,0.033178173,0.036550698,0.035616441,0.038625207,0.034214294,0.019163714,0.04568575,0.037449391,0.016513997,0.017049548,0.019098216,0.024508361,0.019003281,0.018033891,0.014735317,0.040307758,0.042313447,0.043929718,0.037089837,0.038959069,0.040257183,0.01506489,0.032031981,0.026676949,0.041568807,0.046216959,0.030154599
